id,price
410,5427.0
411,731.0
412,10669.0
413,4958.0
414,2177.0
415,3867.0
416,868.0
417,5804.0
418,9981.0
419,9482.0
420,1410.0
421,478.0
422,11347.0
423,943.0
424,1809.0
425,4185.0
426,2956.0
427,4237.5
428,9085.0
429,4240.5
430,999.0
431,1076.0
432,7629.0
433,7326.0
434,828.0
435,5571.5
436,557.0
437,2456.0
438,6359.0
439,12920.5
440,2375.0
441,9875.0
442,630.5
443,1249.0
444,2693.0
445,14107.0
446,5842.0
447,1655.0
448,7677.0
449,9513.0
450,963.0
451,505.0
452,459.0
453,540.0
454,668.0
455,1098.0
456,6785.0
457,3165.0
458,3176.0
459,2512.0
460,799.0
461,12825.0
462,535.0
463,958.0
464,6288.0
465,1601.0
466,1754.0
467,625.0
468,3180.0
469,705.0
470,1699.0
471,2753.0
472,1792.0
473,858.0
474,3137.0
475,3001.0
476,2105.0
477,1115.0
478,8796.0
479,625.0
480,1619.0
481,5147.0
482,5096.0
483,1041.0
484,765.0
485,690.5
486,5767.0
487,2258.0
488,1311.0
489,683.0
490,967.0
491,2808.0
492,1177.0
493,1413.0
494,4798.0
495,1648.0
496,17778.0
497,1294.0
498,684.0
499,2800.0
500,4971.0
501,1227.0
502,764.0
503,2443.0
504,4963.0
505,394.0
506,10447.0
507,2451.0
508,487.5
509,596.0
510,11303.0
511,524.0
512,738.0
513,12755.0
514,1033.0
515,8299.0
516,4758.0
517,15092.0
518,7236.5
519,666.0
520,2755.0
521,585.0
522,5763.0
523,4980.0
524,8567.0
525,593.0
526,2051.0
527,4917.0
528,17353.0
529,2398.0
530,9041.0
531,6209.0
532,3335.0
533,3536.0
534,5497.0
535,2092.0
536,2720.0
537,1622.0
538,885.0
539,15852.0
540,828.0
541,3513.0
542,1061.5
543,4210.0
544,4514.0
545,1122.0
546,573.0
547,447.0
548,1138.0
549,3037.0
550,8100.0
551,1612.0
552,1569.0
553,1390.5
554,3965.0
555,1046.0
556,743.0
557,18164.0
558,941.0
559,4507.0
560,709.0
561,630.5
562,814.0
563,2406.0
564,2384.0
565,1656.0
566,4116.0
567,3304.0
568,737.0
569,4666.0
570,1295.0
571,4328.0
572,880.0
573,624.0
574,2171.0
575,2308.0
576,1687.0
577,522.0
578,748.6666666666666
579,593.0
580,2121.0
581,3950.0
582,2337.0
583,2643.0
584,2216.0
585,1331.0
586,5701.0
587,7548.0
588,1914.0
589,1080.0
590,910.0
591,5487.0
592,8299.0
593,4702.0
594,2323.0
595,751.0
596,3769.0
597,11792.0
598,805.0
599,4200.0
600,2647.0
601,4269.0
602,5857.0
603,5063.0
604,497.0
605,6777.0
606,470.0
607,2456.0
608,572.0
609,1046.0
610,11206.0
611,7256.0
612,11688.0
613,4181.0
614,775.0
615,1715.0
616,892.0
617,1072.0
618,683.0
619,4319.0
620,1080.0
621,801.0
622,14279.0
623,1046.0
624,1007.0
625,870.0
626,5411.0
627,6399.0
628,2951.0
629,4561.5
630,486.0
631,9293.0
632,2896.0
633,3084.0
634,2909.0
635,1061.0
636,4723.0
637,4452.0
638,4250.0
639,1271.0
640,552.0
641,829.0
642,4519.0
643,736.5
644,9489.0
645,6272.0
646,6581.0
647,5285.0
648,11646.0
649,367.0
650,9384.0
651,2096.0
652,4720.0
653,507.0
654,2281.0
655,2910.0
656,475.3333333333333
657,3545.0
658,13749.5
659,1146.0
660,5208.0
661,8598.0
662,3537.0
663,1020.0
664,2838.0
665,4327.0
666,11419.0
667,16462.0
668,3103.0
669,666.0
670,599.0
671,558.6666666666666
672,15808.0
673,9139.0
674,2461.0
675,742.0
676,956.0
677,752.0
678,2663.0
679,1150.0
680,1359.0
681,6476.0
682,6373.0
683,5119.0
684,3945.0
685,6441.0
686,6073.0
687,4338.0
688,12284.0
689,1071.0
690,16097.0
691,8242.0
692,3047.0
693,1969.0
694,1715.0
695,403.0
696,4873.0
697,3581.0
698,6098.0
699,15600.0
700,2505.0
701,9785.0
702,2290.0
703,5497.0
704,863.0
705,8340.5
706,15092.0
707,972.0
708,830.0
709,4229.0
710,4313.0
711,10609.0
712,2753.0
713,1080.0
714,8552.0
715,2573.0
716,2138.0
717,2456.0
718,6577.0
719,572.0
720,1613.0
721,3105.0
722,12373.0
723,3154.0
724,506.0
725,877.0
726,4420.0
727,432.0
728,3070.0
729,4588.0
730,1115.0
731,4248.0
732,9474.0
733,2283.0
734,8981.0
735,4379.0
736,1031.0
737,505.0
738,2398.0
739,2275.0
740,16389.0
741,2705.0
742,1406.0
743,393.0
744,9002.0
745,7473.0
746,1690.0
747,11737.0
748,5486.0
749,2682.5
750,4491.0
751,11040.0
752,4381.0
753,10764.0
754,638.0
755,2270.0
756,694.0
757,899.0
758,999.0
759,5534.0
760,1073.0
761,1740.0
762,3075.0
763,1041.5
764,2302.0
765,568.0
766,683.0
767,5002.0
768,432.0
769,1316.0
770,760.0
771,1130.0
772,5339.0
773,3777.0
774,4989.0
775,720.0
776,5443.0
777,17574.0
778,700.0
779,5882.0
780,6176.0
781,6344.0
782,14759.0
783,687.0
784,5632.0
785,786.0
786,830.0
787,847.0
788,4471.0
789,6969.0
790,8354.5
791,3561.0
792,1576.0
793,447.0
794,4580.0
795,6734.0
796,1746.0
797,672.0
798,5373.0
799,3282.0
800,1882.5
801,5416.0
802,1584.0
803,10454.0
804,6165.0
805,658.0
806,644.0
807,1924.0
808,720.0
809,1582.0
810,5236.666666666667
811,6249.0
812,2784.0
813,6069.0
814,5930.0
815,838.0
816,621.0
817,1213.0
818,5242.0
819,1094.0
820,2859.0
821,1624.0
822,6459.0
823,1016.0
824,13737.5
825,2031.0
826,1153.0
827,1107.0
828,2850.0
829,769.0
830,3640.0
831,1123.0
832,9513.0
833,1395.0
834,586.0
835,802.0
836,4580.0
837,853.0
838,1024.0
839,1582.0
840,4418.0
841,12377.0
842,665.5
843,8427.0
844,11472.0
845,8128.0
846,833.0
847,625.0
848,1718.5
849,682.0
850,3536.0
851,14529.0
852,571.0
853,18001.0
854,4162.0
855,720.0
856,2591.0
857,5439.0
858,8780.0
859,7758.0
860,1107.0
861,2401.0
862,447.0
863,3775.0
864,1813.0
865,3674.0
866,1886.0
867,608.0
868,4077.0
869,740.0
870,4028.0
871,1882.0
872,1207.0
873,1912.0
874,4922.0
875,3818.0
876,432.0
877,6184.0
878,864.0
879,11189.0
880,5828.0
881,2339.0
882,633.0
883,1715.0
884,1229.0
885,1024.0
886,866.5
887,3617.0
888,2621.5
889,614.0
890,854.0
891,761.0
892,913.0
893,1656.0
894,7906.0
895,3048.0
896,598.0
897,1311.0
898,1786.0
899,8886.0
900,6618.0
901,389.0
902,4165.0
903,593.0
904,1608.0
905,7651.0
906,2079.0
907,1909.0
908,1656.0
909,4154.0
910,782.0
911,2313.0
912,16445.0
913,4686.0
914,7255.0
915,12081.0
916,1922.0
917,2123.0
918,536.0
919,671.0
920,12956.0
921,2868.0
922,5257.0
923,6636.0
924,789.0
925,727.0
926,1338.0
927,470.0
928,2325.0
929,3342.0
930,1431.0
931,3734.0
932,5328.0
933,9177.0
934,2234.0
935,1261.0
936,4032.0
937,1982.0
938,15965.0
939,1253.0
940,4415.0
941,933.0
942,9510.0
943,1738.0
944,3894.0
945,480.5
946,5031.0
947,2686.0
948,984.0
949,5090.0
950,8228.0
951,2791.0
952,698.0
953,1443.0
954,789.0
955,8131.0
956,2604.0
957,690.5
958,1431.0
959,988.0
960,828.0
961,865.0
962,1232.0
963,3460.0
964,9295.0
965,1195.0
966,2137.0
967,969.0
968,3997.0
969,1077.0
970,1243.0
971,2026.0
972,5431.0
973,5889.0
974,610.0
975,1318.0
976,6962.0
977,9996.0
978,2050.5
979,1151.0
980,3101.0
981,1402.0
982,1624.0
983,576.5
984,2066.0
985,1082.0
986,1608.0
987,1171.5
988,1942.0
989,7275.0
990,1154.0
991,6455.0
992,7465.0
993,921.0
994,419.0
995,778.0
996,2815.0
997,4323.0
998,4312.0
999,7273.0
1000,3017.0
1001,4390.0
1002,2376.0
1003,2191.0
1004,2274.0
1005,640.5
1006,4120.0
1007,6486.0
1008,1198.0
1009,1176.0
1010,1263.0
1011,775.0
1012,1138.0
1013,558.0
1014,1305.0
1015,1986.0
1016,3713.0
1017,2325.0
1018,963.0
1019,357.0
1020,10501.0
1021,1009.0
1022,1003.0
1023,644.0
1024,2952.0
1025,853.0
1026,452.0
1027,2573.0
1028,1233.0
1029,3075.0
1030,682.0
1031,605.0
1032,666.0
1033,1186.0
1034,729.0
1035,16628.0
1036,5218.0
1037,788.0
1038,1838.0
1039,426.5
1040,666.0
1041,2220.5
1042,1557.0
1043,391.0
1044,3768.0
1045,8658.0
1046,10367.0
1047,2840.0
1048,9405.0
1049,720.0
1050,491.0
1051,743.0
1052,734.0
1053,526.0
1054,2273.0
1055,2593.0
1056,1791.0
1057,1016.0
1058,10929.0
1059,884.0
1060,610.0
1061,15312.0
1062,855.0
1063,1607.0
1064,764.0
1065,3848.0
1066,1426.0
1067,1884.0
1068,5194.0
1069,1257.0
1070,13420.0
1071,4467.0
1072,4972.0
1073,2863.0
1074,4989.0
1075,666.0
1076,1030.0
1077,422.0
1078,3745.0
1079,504.0
1080,2074.0
1081,507.0
1082,5572.0
1083,10725.0
1084,1699.0
1085,1087.0
1086,819.0
1087,8770.0
1088,625.0
1089,2509.0
1090,923.0
1091,12206.0
1092,4116.0
1093,15857.0
1094,7106.0
1095,776.5
1096,1667.0
1097,2671.0
1098,7163.0
1099,3011.0
1100,3297.0
1101,1177.0
1102,1219.0
1103,9036.0
1104,5058.0
1105,2812.0
1106,6406.0
1107,3844.0
1108,3768.0
1109,4049.0
1110,540.0
1111,4704.0
1112,5307.0
1113,579.0
1114,7162.0
1115,505.0
1116,7639.0
1117,789.0
1118,2867.0
1119,9627.0
1120,600.5
1121,3032.0
1122,8299.0
1123,5436.0
1124,670.0
1125,6181.5
1126,935.0
1127,2079.0
1128,1107.0
1129,2670.0
1130,448.0
1131,915.0
1132,1605.0
1133,15941.0
1134,4385.0
1135,2877.0
1136,1277.0
1137,2275.0
1138,1621.0
1139,8836.0
1140,741.0
1141,2161.0
1142,6265.5
1143,801.0
1144,4256.0
1145,978.0
1146,3310.0
1147,660.0
1148,2068.0
1149,7550.0
1150,4872.0
1151,1261.0
1152,2644.0
1153,1339.0
1154,11491.0
1155,906.0
1156,9028.0
1157,8971.0
1158,1718.5
1159,9857.0
1160,4838.0
1161,4310.0
1162,650.0
1163,3906.0
1164,14779.0
1165,9188.0
1166,619.0
1167,18023.0
1168,5640.0
1169,4475.0
1170,3903.0
1171,608.0
1172,4289.0
1173,10838.0
1174,2059.0
1175,5067.0
1176,4296.0
1177,5332.0
1178,8135.0
1179,1752.0
1180,9279.0
1181,612.0
1182,5739.0
1183,2702.0
1184,936.0
1185,2530.0
1186,625.0
1187,5233.0
1188,5067.0
1189,579.0
1190,958.0
1191,5331.0
1192,8362.0
1193,6685.0
1194,1219.0
1195,1302.0
1196,2852.0
1197,880.0
1198,7438.0
1199,3469.0
1200,8778.0
1201,779.0
1202,591.0
1203,1437.0
1204,625.0
1205,3763.0
1206,548.0
1207,530.0
1208,936.0
1209,1207.0
1210,810.0
1211,1186.0
1212,625.0
1213,666.0
1214,3145.0
1215,4916.0
1216,2838.0
1217,4194.0
1218,3588.5
1219,1769.0
1220,1291.0
1221,13986.0
1222,8911.0
1223,12853.0
1224,788.0
1225,6618.0
1226,11668.0
1227,1760.0
1228,13691.0
1229,1748.0
1230,4455.0
1231,1705.0
1232,4685.0
1233,1709.0
1234,2604.0
1235,1908.0
1236,3079.0
1237,847.0
1238,7182.0
1239,1896.5
1240,4144.0
1241,801.0
1242,13624.0
1243,2192.0
1244,671.0
1245,1868.0
1246,2559.0
1247,1033.0
1248,722.0
1249,5366.0
1250,837.0
1251,1219.0
1252,4633.0
1253,1370.5
1254,631.0
1255,5779.0
1256,3068.0
1257,2780.0
1258,4325.0
1259,15584.0
1260,740.0
1261,1320.0
1262,958.0
1263,1264.5
1264,3183.0
1265,3033.0
1266,4672.0
1267,5141.0
1268,581.0
1269,5378.0
1270,4626.0
1271,4662.0
1272,1266.0
1273,18050.0
1274,707.0
1275,1841.0
1276,4770.0
1277,7063.0
1278,7072.0
1279,776.0
1280,11957.0
1281,5946.0
1282,2553.0
1283,2096.0
1284,6623.0
1285,4516.0
1286,1626.0
1287,14308.0
1288,2170.0
1289,449.0
1290,9505.0
1291,4956.0
1292,886.0
1293,2210.0
1294,4685.0
1295,5932.0
1296,2893.0
1297,789.0
1298,1006.0
1299,15025.0
1300,11009.0
1301,4508.0
1302,631.0
1303,1263.0
1304,1808.0
1305,10256.0
1306,4416.0
1307,5366.0
1308,531.0
1309,3787.0
1310,1810.0
1311,4039.0
1312,605.0
1313,1441.0
1314,1200.0
1315,571.0
1316,1200.0
1317,2320.0
1318,2819.0
1319,3985.0
1320,1300.0
1321,608.0
1322,10449.0
1323,18055.0
1324,7495.0
1325,1446.0
1326,3881.0
1327,4828.0
1328,7848.0
1329,1066.0
1330,900.0
1331,680.0
1332,1214.0
1333,825.5
1334,10757.0
1335,6597.0
1336,434.0
1337,1041.5
1338,794.0
1339,3199.0
1340,17597.0
1341,2822.0
1342,872.0
1343,1438.0
1344,12587.5
1345,18034.0
1346,621.0
1347,2942.0
1348,4718.0
1349,1721.0
1350,2825.5
1351,688.0
1352,3710.0
1353,459.0
1354,1154.0
1355,2318.0
1356,1074.0
1357,706.0
1358,5574.0
1359,710.0
1360,5814.0
1361,7555.0
1362,807.0
1363,7990.0
1364,2437.0
1365,525.0
1366,855.0
1367,828.0
1368,548.0
1369,1438.0
1370,2550.0
1371,3897.0
1372,2489.0
1373,4203.0
1374,776.0
1375,8340.0
1376,6412.0
1377,779.5
1378,893.0
1379,2554.0
1380,4087.0
1381,625.0
1382,525.0
1383,2176.0
1384,11010.0
1385,2278.0
1386,4032.0
1387,4073.0
1388,18188.0
1389,2048.0
1390,840.0
1391,776.0
1392,14071.0
1393,1992.0
1394,6458.0
1395,2572.0
1396,709.0
1397,7475.0
1398,4509.0
1399,7948.0
1400,3162.0
1401,4882.0
1402,7181.0
1403,919.0
1404,2527.0
1405,2800.0
1406,13453.0
1407,1783.0
1408,967.0
1409,554.0
1410,2830.0
1411,6335.0
1412,10362.0
1413,1158.0
1414,8645.0
1415,1067.0
1416,6887.0
1417,727.0
1418,766.0
1419,641.0
1420,4871.0
1421,5854.0
1422,15819.0
1423,4989.0
1424,1914.0
1425,1171.0
1426,2581.0
1427,3984.0
1428,1710.0
1429,2849.0
1430,4643.0
1431,4078.0
1432,15254.0
1433,6190.0
1434,1349.0
1435,1909.0
1436,3909.0
1437,1140.0
1438,4001.0
1439,576.0
1440,5792.75
1441,3819.0
1442,9444.5
1443,2559.0
1444,700.3333333333334
1445,802.0
1446,621.0
1447,9214.0
1448,3905.5
1449,6097.0
1450,8736.0
1451,684.0
1452,8983.0
1453,965.0
1454,5338.0
1455,1948.0
1456,2184.0
1457,4948.0
1458,2843.0
1459,8796.0
1460,688.3333333333334
1461,911.0
1462,1881.0
1463,10539.0
1464,4057.5
1465,4482.0
1466,761.0
1467,990.0
1468,3363.0
1469,5408.0
1470,802.0
1471,4873.0
1472,504.0
1473,11133.0
1474,15745.0
1475,987.0
1476,765.0
1477,13229.0
1478,5139.0
1479,877.0
1480,4981.0
1481,4892.0
1482,16970.0
1483,707.0
1484,1071.0
1485,1833.0
1486,6918.0
1487,1172.0
1488,717.0
1489,7777.0
1490,1286.0
1491,944.0
1492,4872.0
1493,9996.0
1494,1931.5
1495,776.0
1496,7859.0
1497,2346.0
1498,1941.0
1499,6340.0
1500,2613.0
1501,5435.0
1502,10204.0
1503,4764.0
1504,1312.0
1505,6549.0
1506,2033.0
1507,467.0
1508,1340.0
1509,14565.0
1510,8977.0
1511,684.0
1512,4201.0
1513,3323.0
1514,3624.0
1515,3348.0
1516,1087.0
1517,669.0
1518,581.0
1519,2180.0
1520,1169.0
1521,2579.0
1522,829.0
1523,5638.0
1524,1427.0
1525,394.0
1526,2348.0
1527,1662.0
1528,999.0
1529,5704.0
1530,917.0
1531,8093.0
1532,914.0
1533,878.0
1534,2156.0
1535,729.0
1536,12369.0
1537,9302.0
1538,9236.0
1539,10833.0
1540,754.5
1541,1833.0
1542,1190.0
1543,4205.0
1544,4722.0
1545,9366.0
1546,5704.0
1547,16319.0
1548,6888.0
1549,2056.0
1550,585.0
1551,7657.0
1552,421.0
1553,3080.0
1554,3304.0
1555,631.0
1556,11355.0
1557,9290.0
1558,680.0
1559,7553.0
1560,8590.0
1561,1370.0
1562,12098.0
1563,709.0
1564,3127.0
1565,3189.0
1566,561.0
1567,1696.5
1568,6710.0
1569,8574.0
1570,3465.0
1571,15840.0
1572,706.0
1573,3234.0
1574,666.0
1575,2940.0
1576,2286.0
1577,18394.0
1578,5978.0
1579,671.0
1580,675.0
1581,702.0
1582,669.0
1583,8518.0
1584,416.0
1585,2973.0
1586,2376.0
1587,4078.0
1588,859.0
1589,4197.0
1590,612.0
1591,3212.0
1592,1961.5
1593,772.0
1594,2287.0
1595,995.0
1596,2241.0
1597,830.0
1598,695.3333333333334
1599,921.0
1600,1625.0
1601,1438.0
1602,1120.0
1603,978.0
1604,764.0
1605,9735.0
1606,5530.0
1607,6192.0
1608,4010.0
1609,607.0
1610,6066.0
1611,18611.0
1612,1668.0
1613,16861.0
1614,526.0
1615,610.0
1616,552.0
1617,1197.6666666666667
1618,2337.0
1619,480.0
1620,2063.0
1621,10463.0
1622,5876.0
1623,514.0
1624,878.0
1625,556.0
1626,16669.0
1627,600.0
1628,4737.0
1629,1715.0
1630,4598.0
1631,485.0
1632,1600.0
1633,984.0
1634,638.0
1635,675.0
1636,843.5
1637,1069.0
1638,814.0
1639,945.0
1640,10184.0
1641,630.0
1642,1974.0
1643,18310.0
1644,1410.0
1645,4226.333333333333
1646,906.0
1647,5779.0
1648,12398.5
1649,9082.0
1650,621.0
1651,11161.0
1652,7405.0
1653,15110.0
1654,5932.0
1655,10476.0
1656,2176.0
1657,2368.0
1658,1435.0
1659,5266.0
1660,2923.0
1661,809.0
1662,1356.0
1663,3447.0
1664,1214.0
1665,1631.0
1666,1342.0
1667,1077.0
1668,2982.0
1669,6989.0
1670,1715.0
1671,583.0
1672,1796.0
1673,10967.0
1674,5817.0
1675,625.0
1676,4690.0
1677,2221.0
1678,3796.0
1679,1668.0
1680,6196.5
1681,11338.0
1682,1114.0
1683,1875.0
1684,512.5
1685,4784.0
1686,605.0
1687,6134.0
1688,3334.0
1689,4017.0
1690,7326.0
1691,737.0
1692,1149.0
1693,1017.0
1694,4574.0
1695,4579.0
1696,465.0
1697,4370.0
1698,1412.0
1699,713.0
1700,4791.0
1701,1822.0
1702,2585.0
1703,684.0
1704,15316.0
1705,4372.0
1706,568.0
1707,739.0
1708,2562.0
1709,4368.0
1710,13731.0
1711,1352.0
1712,9494.0
1713,6976.0
1714,15488.5
1715,8521.0
1716,6887.0
1717,2795.0
1718,473.0
1719,2055.0
1720,708.0
1721,11195.0
1722,7658.0
1723,15249.0
1724,1582.0
1725,2298.0
1726,719.0
1727,2482.0
1728,971.0
1729,7604.0
1730,17358.0
1731,8623.0
1732,14888.0
1733,5376.0
1734,473.0
1735,1641.0
1736,2961.0
1737,917.0
1738,5686.0
1739,4120.0
1740,641.0
1741,17221.0
1742,4959.0
1743,7291.0
1744,15247.0
1745,1128.0
1746,5774.0
1747,6529.0
1748,743.0
1749,447.0
1750,502.0
1751,1125.0
1752,1566.0
1753,8590.0
1754,2386.0
1755,3275.0
1756,731.0
1757,1013.0
1758,470.0
1759,6652.0
1760,963.0
1761,968.0
1762,2167.0
1763,859.0
1764,7900.0
1765,3989.0
1766,516.0
1767,585.0
1768,9361.0
1769,7079.0
1770,3512.0
1771,596.0
1772,489.0
1773,1901.0
1774,447.0
1775,6486.0
1776,13312.0
1777,1415.0
1778,811.0
1779,658.0
1780,4878.0
1781,1839.0
1782,4072.0
1783,7572.0
1784,1381.0
1785,1243.0
1786,719.0
1787,1562.0
1788,5457.0
1789,6989.0
1790,11823.0
1791,6604.0
1792,7486.0
1793,1271.0
1794,2167.0
1795,914.0
1796,523.0
1797,806.0
1798,3284.0
1799,690.5
1800,3352.0
1801,688.0
1802,1279.0
1803,660.0
1804,2351.0
1805,2811.5
1806,5257.0
1807,779.5
1808,1131.0
1809,596.0
1810,3010.0
1811,1786.0
1812,1963.0
1813,744.0
1814,4549.0
1815,3480.0
1816,540.0
1817,2845.0
1818,16533.0
1819,1397.0
1820,720.0
1821,2768.0
1822,6618.0
1823,1140.0
1824,468.0
1825,3155.0
1826,625.0
1827,18018.0
1828,711.0
1829,3586.0
1830,1240.0
1831,10314.0
1832,1836.0
1833,864.0
1834,5005.0
1835,608.0
1836,367.0
1837,7479.0
1838,7585.0
1839,2679.0
1840,3340.0
1841,11218.0
1842,9259.0
1843,2693.0
1844,14527.0
1845,4706.0
1846,432.0
1847,838.0
1848,3989.0
1849,4784.0
1850,15751.0
1851,9857.0
1852,3856.0
1853,5265.333333333333
1854,10064.0
1855,3104.0
1856,13536.0
1857,2308.0
1858,7362.0
1859,926.0
1860,1069.0
1861,4368.0
1862,1816.0
1863,4587.0
1864,8203.0
1865,1595.0
1866,2734.0
1867,1693.5
1868,787.0
1869,2964.0
1870,1080.0
1871,469.0
1872,6653.0
1873,1755.3333333333333
1874,1114.0
1875,3359.0
1876,6363.0
1877,5255.0
1878,4688.0
1879,2185.0
1880,4885.0
1881,477.0
1882,17489.0
1883,652.0
1884,789.0
1885,690.5
1886,4536.0
1887,3497.0
1888,4418.0
1889,6589.0
1890,7906.0
1891,1882.0
1892,4925.0
1893,995.0
1894,16041.0
1895,9081.0
1896,956.0
1897,6831.0
1898,1668.0
1899,2760.0
1900,608.0
1901,666.0
1902,1632.0
1903,1718.0
1904,609.0
1905,1925.0
1906,580.0
1907,477.5
1908,978.0
1909,2721.0
1910,5412.0
1911,9551.0
1912,6751.0
1913,617.0
1914,1662.0
1915,5429.0
1916,1273.0
1917,7864.0
1918,1340.5
1919,984.0
1920,367.0
1921,4090.0
1922,6951.0
1923,802.0
1924,4752.0
1925,3425.0
1926,1692.0
1927,652.0
1928,2771.0
1929,3002.0
1930,906.0
1931,1240.0
1932,1621.0
